,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
9072,toKVT4qoPwUN1QstPOWuhw,Starbucks,8510 SW Terwilliger Blvd,Portland,OR,97219,45.4629179,-122.6844841,3.5,15,"Food, Coffee & Tea"
4741,tn2zCvGrTXyNcHfND1iytw,Crema Coffee + Bakery,390 NE Couch St,Portland,OR,97232,45.5235135,-122.662097,4.5,18,"Bakeries, Coffee & Tea, Food"
10337,teMZ0eDosNcvYfoc5AVqQw,180 Xurros,2218 NE Broadway St,Portland,OR,97232,45.5348891032,-122.6425803374,4.0,316,"Bakeries, Vegan, Coffee & Tea, Cafes, Food, Restaurants, Spanish, Desserts, Tapas Bars"
7257,teBXKNGI8DDk8Xy5DT1ntw,Late Shake,1204 SE Clay St,Portland,OR,97214,45.5113728,-122.6534281,4.5,49,"Coffee & Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food, Desserts"
4894,tcwgGYRioI5zSwz-SkOKyA,Nobleoni,8245 Sw Barnes Rd,Portland,OR,97225,45.5112681,-122.7621273,2.5,20,"Food, Desserts, Restaurants, Salad, Sandwiches, Coffee & Tea, American (New)"
8451,tYND6ExxY8334X28QxO-NA,The Tao of Tea,3430 SE Belmont St,Portland,OR,97214,45.5162077,-122.6288563,4.0,232,"Tea Rooms, Restaurants, Vegetarian, Coffee & Tea, Food"
2373,tYG0cMDiVG6jwQnJnPTQ5g,Antonio's House of Coffee,5645 SW Scholls Ferry Rd,Portland,OR,97225,45.4792931,-122.763254,4.5,10,"Coffee & Tea, Cafes, Restaurants, Food"
4441,tNI99pLoDYzfk3ny_w7JMw,Cortado Coffee,1094 NE 7th,Portland,OR,97232,45.5306455,-122.6583038,4.0,17,"Food, Coffee & Tea"
2223,tHi5kaxylYeCbO97mwxeFw,Tula Gluten Free Bakery Cafe,"4943 NE Martin Luther King Jr Blvd, Ste 101",Portland,OR,97211,45.5590925203,-122.6617529896,4.0,143,"Gluten-Free, Food, Bakeries, Restaurants, Cafes"
6574,tGESETT_0tQaFybN22MkTA,Cafe Heat,1313 NE Alberta St,Portland,OR,97211,45.5592411,-122.6522385,4.0,7,"Coffee & Tea, Food, Food Trucks, Local Flavor"
4858,tFn07_2gxEW9beCVb8jetA,Nosh On Seventh,2030 SE 7th Ave,Portland,OR,97214,45.5080347,-122.6585877,4.5,40,"Coffee & Tea, Sandwiches, Food, Breakfast & Brunch, Delis, Salad, Desserts, Restaurants"
6787,tFTXWWHE-CeZKsCEJRKbUw,Tea Social,806 NW 23rd Ave,Portland,OR,97210,45.5285255,-122.698427,4.0,242,"Restaurants, Bubble Tea, Donuts, Coffee & Tea, Bagels, Sandwiches, Food"
0,tCbdrRPZA0oiIYSmHG3J0w,Flying Elephants at PDX,7000 NE Airport Way,Portland,OR,97218,45.5889058992,-122.5933307507,4.0,126,"Salad, Soup, Sandwiches, Delis, Restaurants, Cafes, Vegetarian"
5279,tBqK4iXHXDnhTCy3Ne60-g,Grand Central Baking Company,1444 NE Weidler,Portland,OR,97232,45.5341663,-122.6507847,4.0,50,"Food, Bakeries, Coffee & Tea, Restaurants, Sandwiches, Breakfast & Brunch"
8146,tBfiZjskmXGpri6wKCuTVQ,J Café,"533 NE Holladay St, Ste 101",Portland,OR,97232,45.5302169,-122.6598963,4.5,300,"Bagels, Restaurants, Sandwiches, Food, Breakfast & Brunch, Cafes, Coffee & Tea"
5116,tBYvSXdYG9DxJczMN-ep4A,World Foods,830 NW Everett St,Portland,OR,97209,45.5250902879,-122.6798079908,4.5,167,"Food, Beer, Wine & Spirits, Coffee & Tea, Delis, Specialty Food, Grocery, Restaurants"
2598,tArL72xOrl9WuoeK7cBxzw,Columbia International Cup,9022 N Newman Ave,Portland,OR,97203,45.5885847,-122.7156012,4.5,9,"Food, Cafes, Restaurants, Coffee & Tea"
6014,t8VBeREVHYU33USAJh9Wgg,Sadona Coffee,3838 SW Moody,Portland,OR,97239,45.4953299,-122.6720313,5.0,12,"Food, Coffee & Tea"
3350,t7xU-yqkOegA06LjjjV12A,Spella Caffe,520 SW 5th Ave,Portland,OR,97204,45.5196929008,-122.6769752469,4.5,280,"Food, Coffee & Tea"
3618,t6r5EGcPCSXqLf4bNeaw0A,Anna's Island Cafe,4715 N Lagoon Ave,Portland,OR,97217,45.5571168,-122.702709,4.0,24,"American (Traditional), Restaurants, Coffee & Tea, Food, Greek"
4877,symCDS4mIpRMPXmISUi5hQ,Gigibar,5941 SE Division St,Portland,OR,97206,45.5054579,-122.6018092,3.5,12,"Food, Coffee & Tea"
2770,soEt_YvoVWbwVEMqMR6_Kg,Twilight Cafe and Bar,1420 SE Powell Blvd,Portland,OR,97202,45.500198,-122.650823,3.5,51,"Arts & Entertainment, Comfort Food, Bars, Dive Bars, Music Venues, Nightlife, Cafes, American (Traditional), Restaurants"
9086,soBiM4o7ud4ONHIBHuj0YA,City Coffee,"650 NE Holladay St, Ste 110",Portland,OR,97232,45.529671,-122.659161,3.0,17,"Food, Coffee & Tea"
3623,snFvbSd1jViDA9uxw2aT1w,Starbucks,10010 SW Barbur Blvd,Portland,OR,97219,45.452888,-122.722196,4.0,30,"Food, Coffee & Tea"
3385,sl5UucaszElqbnP_RVQN0Q,Caffé Autogrill,6446 SW Capitol Highway,Portland,OR,97239,45.4776036,-122.6992882,3.5,15,"Sandwiches, Restaurants, Coffee & Tea, Italian, Food"
10079,sjLDWbAFhEzrrZCQBEZygA,The Spice & Tea Exchange,536 SW Broadway,Portland,OR,97205,45.52011,-122.6791455,4.5,83,"Specialty Food, Coffee & Tea, Food, Herbs & Spices, Tea Rooms"
7037,sjKtzUBzMGWRxSD5wZnmTQ,Coco Donuts,2735 NE Broadway St,Portland,OR,97232,45.5353343,-122.6373094,4.0,157,"Coffee & Tea, Donuts, Food"
2131,shCTefJdU91nqmDYdZYajw,Dolce Vita Bistro,3550 SW Bond Ave,Portland,OR,97239,45.4973566,-122.6701174,3.0,18,"Restaurants, Desserts, Breakfast & Brunch, Food, Diners, Cafes"
5208,saaTf5gi9CjB-zgyiVl8CA,Starbucks,7000 NE Airport Way,Portland,OR,97218,45.5905878435,-122.594268322,3.0,23,"Coffee & Tea, Food"
5276,s_MFqjt_2psSdvWTLhOKmA,Zero Degrees,"8220 SE Harrison St, Ste 3",Portland,OR,97216,45.50792,-122.57811,2.5,356,"Food, Coffee & Tea, Juice Bars & Smoothies, Bubble Tea"
254,sZA0keiME0I0IXSh_zPZGw,Juniors Cafe,1742 SE 12th Ave,Portland,OR,97214,45.510207,-122.6535187,3.5,339,"Breakfast & Brunch, Vegetarian, Cafes, Vegan, Restaurants"
336,sPzVrbAG1nAShhZEKMM9Yw,BIN 21,5011 NE 21st Ave,Portland,OR,97211,45.5592518,-122.643876,4.5,31,"Nightlife, Cafes, Cocktail Bars, Bars, Wine Bars, Restaurants"
7286,sPsWygkP3KGMUnuYr0zo0g,Corsa Cafe,1015 NW 17th Ave,Portland,OR,97209,45.530276,-122.688777,5.0,7,"Coffee & Tea, Beer, Wine & Spirits, Food, Specialty Food"
10403,sPXe_JJFRlm1yzXd5htjkQ,Starbucks,7404 N Interstate Ave,Portland,OR,97217,45.57582,-122.68103,1.5,6,"Restaurants, Cafes, Food, Coffee & Tea"
9412,sKl5pIrCYiJ2_cwXme62gg,Sydney's,1800 NW 16th Ave,Portland,OR,97209,45.5359417,-122.6873174,3.5,23,"Restaurants, Food, American (New), Coffee & Tea, Bakeries"
4798,sHerXrC2emZJNLPhdULiTg,Local Roasting Co.,1932 NW Lovejoy St,Portland,OR,97209,45.5298338,-122.6914492,4.5,38,"Coffee Roasteries, Coffee & Tea, Food"
3284,sFcrrwKyKV0V9l2qWym0WQ,Concordia Coffee House,2909 NE Alberta St,Portland,OR,97211,45.5591475,-122.6356095,3.5,13,"Coffee & Tea, Food, Restaurants"
520,sF5SdJ42ZxJxi0n1-4GhAg,The Sultan Café,1500 NW 18th Ave,Portland,OR,97209,45.5338485,-122.6892105,4.0,94,"Mediterranean, Lebanese, Cafes, Middle Eastern, Bars, Restaurants, Food, Hookah Bars, Nightlife, Coffee & Tea"
2327,sCXhg_n4pvKcA8qDZalNZw,Cafe Yumm!,1010 NE 7th Ave,Portland,OR,97232,45.5302975492,-122.6582733656,3.0,74,"Restaurants, Cafes, Food, Fast Food, Soup, Salad, Vegan, Gluten-Free, Vegetarian, Wraps, Sandwiches"
4703,sASHiiDiFVxYO4XjRXZaAg,Essence Coffee & Tea,5331 SW Macadam Ave,Portland,OR,97239,45.484508,-122.676313,3.5,11,"Coffee & Tea, Food"
5661,s-aztPntmWfceezqTkorpg,Ken's Artisan Bakery,338 NW 21st Ave,Portland,OR,97209,45.5254201,-122.6942071,4.5,755,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches, Cafes, Pizza, French"
6638,rufqOvxn-3uNIA7mPUjADA,Fuel Cafe,1452 NE Alberta St,Portland,OR,97211,45.5589341,-122.650522,4.0,304,"Bagels, American (Traditional), Restaurants, Sandwiches, Vegan, Vegetarian, Coffee & Tea, Breakfast & Brunch, Cafes, Food"
7005,roNaB-BGNQpzj9XX4PyNeA,Starbucks,2880 SE Powell Blvd,Portland,OR,97202,45.497331,-122.636215,4.0,9,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food"
7585,rnvSMtfPWGeDMDHo1yR6Pw,Portland Roasting Coffee,7000 NE Airport Way,Portland,OR,97218,45.5898955,-122.5951763,3.5,40,"Coffee Roasteries, Food, Coffee & Tea"
2014,rm1G9ZlyVD1r6OvUxcXDAQ,Tabor Bread,5051 SE Hawthorne Blvd,Portland,OR,97215,45.5122502,-122.6105861,4.5,165,"Bars, Arts & Crafts, Food, Shopping, Bakeries, Nightlife, Cooking Classes, Organic Stores, Cafes, Restaurants"
6371,rjiwHRSFXbhaxMysJ3Ju_Q,Case Study Coffee,932 SW 4th Ave,Portland,OR,97204,45.516654014,-122.6773666667,5.0,6,"Food, Coffee & Tea, Professional Services, Wholesalers"
10313,rap21otL6_opXlJ3xSGCTg,Uptown Beer,6620 SW Scholls Ferry Rd,Portland,OR,97223,45.4726093,-122.7725909,4.5,101,"Kombucha, Beer, Wine & Spirits, Beer Gardens, Breweries, Pubs, Food Trucks, Convenience Stores, Coffee & Tea, Beer Bar, Food, Bars, Nightlife"
676,rXr7C1OJakG2S5-h7lzKdg,Ristretto Roasters Coffee,2181 NW Nicolai St,Portland,OR,97210,45.5413712117,-122.6968252659,4.5,56,"Cafes, Food, Restaurants, Coffee Roasteries, Coffee & Tea"
1843,rVKID2OBQMyVpraqSjz9sg,Spin Laundry Lounge,750 N Fremont St,Portland,OR,97227,45.5476197,-122.6744125,4.5,323,"Dry Cleaning & Laundry, Local Services, Laundry Services, Food, Beer, Wine & Spirits, Restaurants, Laundromat, Nightlife, Coffee & Tea, Bars, Cafes"
4748,rV2zegOcP70oil0p6siYjA,Black Rock Coffee Bar,7434 N Vancouver Ave,Portland,OR,97217,45.5773678897,-122.66873111,3.0,32,"Coffee & Tea, Food"
4563,rQjjhyeYAxIgrvh9d63OXQ,Starbucks,2021 NW Miller Rd,Portland,OR,97229,45.537303,-122.779549,3.5,27,"Coffee & Tea, Food"
6738,rOY84PgXpPfKnmOkUI5jbQ,Midpoint Food & Drink,3524 SE 52nd Ave,Portland,OR,97206,45.4972538,-122.6090169,4.5,148,"Vegetarian, Cocktail Bars, Sandwiches, Coffee & Tea, Bars, Burgers, American (Traditional), Food, Nightlife, Breakfast & Brunch, Restaurants, American (New)"
4732,rNDnqcStLmzduJgs0hosbw,7-Eleven,1715 SE Tacoma St,Portland,OR,97202,45.4646117543,-122.6468074322,2.5,7,"Food, Propane, Coffee & Tea, Convenience Stores, Local Services"
6215,r8jEC6c6nSumbX6zR1L9Ng,Tea Chai Te,616 E Burnside,Portland,OR,97214,45.5227534,-122.6592196,4.0,58,"Coffee & Tea, Tea Rooms, Food, Bubble Tea, Kombucha"
10740,r7LSSa4UB73J14NDRqN4ng,Kainos Coffee,6633 NE Sandy Blvd,Portland,OR,97213,45.5463955364,-122.5945252767,4.5,134,"Event Planning & Services, Coffee Roasteries, Restaurants, Cafes, Venues & Event Spaces, Coffee & Tea, Internet Cafes, Food, Food Trucks"
5214,r6K1hghsdQElDuTR3ujpfA,7-Eleven,5122 SE Woodstock Blvd,Portland,OR,97206,45.4789938,-122.6090142,4.0,12,"Food, Convenience Stores, Automotive, Gas Stations, Coffee & Tea"
1167,qw5ciWREXWGOuJYCD4AHlQ,Harney Street Cafe,8337 SE 17th Ave,Portland,OR,97202,45.4622865,-122.647318,5.0,15,"Restaurants, Breakfast & Brunch, Sandwiches, Cafes"
115,quba423Majp79sol6pl7_Q,Prosperity Pie Shoppe,7814 SW Capitol Hwy,Portland,OR,97219,45.467868,-122.713193,4.0,71,"Food, Restaurants, Desserts, Coffee & Tea, Cafes"
4066,qs41N504wW8qAjmnN9eZcg,McMenamins Coffee Roasters,421 NE Knott St,Portland,OR,97212,45.5423911,-122.6609647,3.5,6,"Coffee & Tea, Food"
7176,qq7H_002N8oiHrw8lNTC6g,Southeast Grind,1223 SE Powell Blvd,Portland,OR,97202,45.5009072,-122.652517,4.0,220,"Vegetarian, Vegan, Food, Restaurants, Coffee & Tea, Arts & Entertainment"
9530,qodaOBGbbqIN2_muU5OCyg,Ristretto Roasters Coffee,3808 N Williams Ave,Portland,OR,97227,45.5501766,-122.6663723,4.0,174,"Coffee Roasteries, Cafes, Food, Coffee & Tea, Restaurants"
274,qnnKL-JHA3xe6OsQVEzJKA,Biscuits Cafe,"460 SW Miller Rd, SteÊ#A",Portland,OR,97225,45.5162892,-122.753478,3.0,81,"Cafes, Restaurants, American (Traditional), Southern, Breakfast & Brunch, Diners"
8449,qjO3mxdBe19vGSCjZyo3RQ,Starbucks,3507 NE 15th Ave,Portland,OR,97212,45.548371,-122.6511290978,3.5,16,"Coffee & Tea, Food"
4901,qebqiaZke-5voRa5LrGy9g,Blue Star Donuts,"3325 SE Division St, Ste 1",Portland,OR,97202,45.5048881707,-122.6312884854,4.0,802,"Coffee & Tea, Restaurants, Donuts, Food, Breakfast & Brunch"
5769,qbqb6kKNVrBtW0Fdo3TcrQ,Java Man Coffee,518 SW Taylor St,Portland,OR,97201,45.517228,-122.678814,4.5,7,"Coffee & Tea, Restaurants, Food, Russian"
7914,qVmCmrCvTXKiCgilcN36Lw,A J Java,6425 N Albina Ave,Portland,OR,97217,45.5695538,-122.6752437,3.5,15,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea"
6560,qU_V-gab9kEZ1Z5BypFsig,The Kettle Kitchen,925 SW Washington,Portland,OR,97205,45.5213921,-122.681041,4.5,8,"Food, Soup, Coffee & Tea, Food Stands, Restaurants, Sandwiches"
10560,qSuUAJxUM8_ULxjSWxOFSQ,Mocha Express,3953 SE Powell Blvd,Portland,OR,97201,45.4975921,-122.6215859,3.5,18,"Coffee & Tea, Food"
2304,qRrSmy95-cIxb8k8LOaynA,Twentysix Cafe,2723 NE 7th Ave,Portland,OR,97212,45.5425172,-122.658747,4.5,83,"Restaurants, Food, Cafes, Coffee & Tea, Beer, Wine & Spirits, Desserts"
2070,qQwiwMBL7FhOJDPPsNpLrw,Great American Video & Espresso,6130 SE King Rd,Portland,OR,97222,45.4476209,-122.5996481,4.5,50,"Coffee & Tea, Books, Mags, Music & Video, Videos & Video Game Rental, Food, Restaurants, Shopping, Grocery, Cafes"
2425,qMwh0pdIZiDhkJ7DQl3EwA,Temptations Cafe,"1130 NE Holladay St, Ste A",Portland,OR,97232,45.5296433,-122.6538723,4.0,55,"Coffee & Tea, Internet Cafes, Asian Fusion, Restaurants, Chinese, Bubble Tea, Food"
312,qIRto87bd27Sc4jIIM8PFw,Marquam Hill Pub,3460 SW US Veterans Hospital Rd,Portland,OR,97239,45.4977251,-122.6891807466,4.0,12,"Sandwiches, American (Traditional), Restaurants, Nightlife, Salad, Pubs, Barbeque, Burgers, Bars, Cafes, Breakfast & Brunch"
1807,qHUy0Xr9MsytU3FAnh8Rwg,Just Bob.,2403 NE Alberta St,Portland,OR,97211,45.559153,-122.6408586,4.5,122,"Cafes, Coffee & Tea, Breakfast & Brunch, Restaurants, Food"
9442,qGzqwInibcCKJtB2xqEqpw,Mocha Express,7222 SE 82nd Ave,Portland,OR,97266,45.4708735,-122.5789113,3.5,14,"Coffee & Tea, Food"
1224,qGU-jJF0f9Nn1F8iSFNSSg,Ace Hotel Portland,1022 SW Stark St,Portland,OR,97205,45.522011,-122.6816169,3.5,382,"Hotels & Travel, Event Planning & Services, Pets, Venues & Event Spaces, Internet Cafes, Hotels, Food"
1116,qFh_wh_yFJKQHVfuDQfpOw,Brunch Box,SW 5th Ave & SW Stark St,Portland,OR,97204,45.5207826,-122.6764204,4.5,472,"Food Stands, Cafes, American (Traditional), Food, Restaurants, Burgers, Food Trucks"
4341,qDAVnEPwa7zVuHptLBl8XA,Awake Premium Coffee & Energy Drinks,3618 SE 122nd Ave,Portland,OR,97233,45.4960552,-122.5362222,5.0,6,"Food, Restaurants, Food Stands, Coffee & Tea"
5705,qBZPjvQ5nkvZofauspi42w,Heart Roasters,2211 E Burnside,Portland,OR,97205,45.5230007558,-122.6431841226,4.0,411,"Restaurants, Cafes, Food, Coffee & Tea"
9158,qAP3-XrGybtpBSod05smGw,Lilikoi Coffee,2620 SE Powell Blvd,Portland,OR,97202,45.4977745,-122.6391521,3.5,7,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food"
5683,q8hANNGjtlhuIz3Prk0mcg,Creatures Of Habit Espresso,"9755 SW Barnes Rd, Ste 110",Portland,OR,97225,45.5118294,-122.7779919,4.0,9,"Salad, Coffee & Tea, Cafes, Food, Sandwiches, Restaurants"
3395,q6EueeJSWDZueCjtXOVq0w,Cup and Saucer,3000 NE Killingsworth St,Portland,OR,97211,45.5625849,-122.6347243,3.0,162,"Restaurants, Delis, Nightlife, Coffee & Tea, Bars, Food"
3035,q4BxerFLw_MdNqLr2pMJvg,7-Eleven,6117 N Lombard St,Portland,OR,97203,45.5849388539,-122.7298083901,2.5,7,"Coffee & Tea, Convenience Stores, Food"
2417,pyEzWcGGIWhlCr6dilLuRw,Red Square Cafe,4505 SE Belmont St,Portland,OR,97215,45.516659,-122.615937,4.0,80,"Printing Services, Bagels, Food, Local Services, Internet Cafes, Coffee & Tea, Donuts"
7849,pxlyXaLqzxj1mL5IRvAoYA,Mojo Cafe & Drive Thru,3564 SE Powell Blvd,Portland,OR,97202,45.4965567,-122.6269053,4.5,9,"Sandwiches, Breakfast & Brunch, Coffee & Tea, Food, Restaurants"
9114,ptnETHdOJBcwgmUI_ZYM3g,The Gelato & Yogurt Lounge,13611 NW Cornell Rd,Portland,OR,97229,45.5277552,-122.8166484,4.0,21,"Food, Ice Cream & Frozen Yogurt, Restaurants, Creperies, Coffee & Tea"
1111,psDRipaCbJfQqF4DH2YHog,Holiday,537 SW 12th Ave,Portland,OR,97205,45.5214335,-122.6839179,4.0,41,"Food, Juice Bars & Smoothies, Restaurants, Vegan, Cafes, Vegetarian, Gluten-Free"
10862,prpnOeLaL2jkDpVvbidJrg,Foxy Coffee Co,3640 SE Belmont St,Portland,OR,97214,45.5162721,-122.6262721,5.0,16,"Food, Coffee & Tea, Coffee Roasteries"
7623,prSa0_xAChe9kN6AOoNfGA,Poshette's Cafe,7015 N Greeley,Portland,OR,97217,45.573853,-122.695822,4.5,47,"Caterers, Coffee & Tea, Food, Restaurants, Event Planning & Services, Breakfast & Brunch, Juice Bars & Smoothies, Party & Event Planning, Bagels"
4932,pmczpRxzwH657ESkwIGWNA,Dutch Bros Coffee,16222 SE Stark St,Portland,OR,97233,45.518806,-122.495958,3.0,38,"Food, Coffee & Tea, Juice Bars & Smoothies"
4036,phlMO0GRCEeUnCI4xHBZOw,Seven Virtues Coffee Roasters,2737 NE Sandy Blvd,Portland,OR,97232,45.5291497654,-122.6376775472,4.0,68,"Coffee & Tea, Food, Local Flavor"
111,pgijw7qF82s-YCgtHbpJLg,F&b Cafe,1100 SE Grand Ave,Portland,OR,97214,45.5149055,-122.6602627,4.0,31,"Cafes, Home Services, Coffee & Tea, Food, Restaurants, Event Planning & Services, Interior Design, Caterers, Breakfast & Brunch"
5189,peyUVuY3q3OaeVNO78PWeA,7-Eleven,1024 SE Grand Ave,Portland,OR,97214,45.5153728071,-122.6604482466,4.0,5,"Convenience Stores, Food, Coffee & Tea"
9995,pd9JFlfjNNR51q3b9rmAug,Vivace Coffee House & Creperie,1400 NW 23rd Ave,Portland,OR,97210,45.532782,-122.698557,3.5,316,"Creperies, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Nightlife"
6618,pcRwn8PLIV5uZ2_czN0S1w,Irish Bros. Coffee,3007 NE 181st Ave,Portland,OR,97230,45.5445381,-122.4776044,4.0,25,"Sandwiches, Coffee & Tea, Food, Restaurants"
2387,pWTcYpuSSifEityl1t4iBg,Cascadia Coffee Pub,"2010 NW Front Ave, Ste A",Portland,OR,97209,45.5374929,-122.6874261,4.5,30,"Coffee Roasteries, Bars, Food, Restaurants, Wraps, Cocktail Bars, Sandwiches, Cafes, Coffee & Tea, Nightlife"
6112,pVOmXPd8jINqvYLIFt1mBQ,Coffee Romance,"7901 SE Powell Blvd, Ste K",Portland,OR,97206,45.4980501,-122.5804366,3.0,5,"Coffee & Tea, Food"
5210,pVDiqgqWX7of2pLCedI9xQ,Blue Star Donuts,3753 N Mississippi Ave,Portland,OR,97227,45.5502157,-122.6759275,4.0,403,"Coffee & Tea, Restaurants, Food, Donuts, Breakfast & Brunch, Bakeries"
2724,pUA63fZwACIhs4AbXg6MVg,Laughing Planet Cafe,"91 S State St, Ste 180F",Portland,OR,97034,45.415007285,-122.662891,3.5,72,"Restaurants, Cafes, American (New), Vegetarian, Juice Bars & Smoothies, Food, Soup, Vegan, Mexican"
2117,pSGKajJ-8RSLqadqv1epRQ,Coava Coffee Roasters,1171 SW Jefferson St,Portland,OR,97201,45.5166061,-122.6858107,4.5,135,"Cafes, Restaurants, Coffee Roasteries, Food, Coffee & Tea"
10897,pOqQSZEA5SREudDNg5KXvQ,Chakraw,3210 SE 50th,Portland,OR,97206,45.4994882,-122.611097,5.0,10,"Coffee Roasteries, Coffee & Tea, Food"
1215,pCj18pu3xmJ_yajFwSck9g,Recharge Cafe,11950 SW Garden Pl,Portland,OR,97223,45.4334261895,-122.7625249675,2.5,5,"Cafes, Restaurants"
8191,p6_SIYgBdhdLAg67Y8y88w,Java Man,1432 SW 6th Ave,Portland,OR,97201,45.5138337,-122.6810662,3.0,13,"Coffee & Tea, Restaurants, Food"
3029,p0Sr-YXB4R1XKCSDUU1XZA,The Human Bean,4835 NE Sandy Blvd,Portland,OR,97213,45.539263,-122.6133463,4.0,43,"Food, Coffee & Tea"
9786,p-X3XrnkXsCiyn3wcqcf7w,Seattle's Best Coffee,1742 SW 6th Ave,Portland,OR,97201,45.5120661494,-122.6822325013,3.5,28,"Restaurants, Cafes, Coffee & Tea, Food"
6929,opqcCMh-cF_F0xa6KEyEtA,Swee2o,"1022 W Burnside St, Ste N",Portland,OR,97205,45.5226913,-122.6817024,4.5,28,"Coffee & Tea, Desserts, Event Planning & Services, Food, Caterers, Bubble Tea"
2769,oj0TAPLvdoIRMILTxnFsFQ,James John Cafe,8527 N Lombard St,Portland,OR,97203,45.5902062599,-122.7543814139,3.5,137,"Restaurants, Cafes, Breakfast & Brunch, Coffee & Tea, Food"
899,ohIUSqYbZLP7FFTloI4APQ,Communion Bakehouse,6116 SE Milwaukie Ave,Portland,OR,97202,45.4782996,-122.6490487,5.0,63,"Burgers, Restaurants, Food, Sandwiches, Pizza, Bakeries, Cafes, Breakfast & Brunch, Nightlife, Beer Gardens"
4574,ofFtsY0mrcMSUDHc1KwODg,Twin Paradox,8609 SE 17th Ave,Portland,OR,97202,45.460534,-122.6471357,4.0,27,"Coffee & Tea, Food"
10055,oeIHba67D2r752MFKS5QVQ,Starbucks,6003 NE Mlk Dr,Portland,OR,97211,45.566637,-122.661807,3.0,37,"Coffee & Tea, Food"
1576,ocK9qw7FkUzNMgnoXcZ8yQ,Mocks Bottom Cafe,"6040 N Cutter Cir, Ste 311",Portland,OR,97217,45.5659192,-122.7014401,3.5,20,"Breakfast & Brunch, Coffee & Tea, Delis, Food, American (Traditional), Restaurants, Sandwiches, Cafes"
7911,obsfZPVnibzj0S3nig49FQ,Sweedeedee,5202 N Albina Ave,Portland,OR,97217,45.560567,-122.674851,4.0,515,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches"
10845,ob1uy_3SV07Lh2t1sIO9og,Queue Coffee,2112 NW Quimby St,Portland,OR,97210,45.5332067934,-122.6948705788,4.5,27,"Coffee Roasteries, Coffee & Tea, Food"
7998,o_L9Ss4boqq6ZEF9xeSH6Q,Salt & Straw,838 NW 23rd Ave,Portland,OR,97210,45.5289444,-122.6982801,4.5,3672,"Food, Bakeries, Ice Cream & Frozen Yogurt, Coffee & Tea"
7064,oS9IjpMGGQ8Hh5FCUO_pdw,Cafe Voila,3271 NW 29th Ave,Portland,OR,97210,45.5457272,-122.7114586,3.5,6,"American (New), Food, Coffee & Tea, Restaurants"
7711,oMeyqbCzS0LTFkXzKPlWxQ,Kozy Bar,424 SW 10th Ave,Portland,OR,97205,45.5217174955,-122.6810233333,4.0,18,"Coffee & Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food"
7721,oJfd229Bqkkz2MeQysDWaA,Wholesome Blends,4615 NE Sandy Blvd,Portland,OR,97213,45.5382318,-122.6157876,4.0,20,"Coffee & Tea, Food"
2091,oCf2gutEZaLG5-REYP2mOQ,Compote,2032 SE Clinton,Portland,OR,97202,45.5033251,-122.6449835,4.0,63,"Restaurants, Food, Bakeries, American (New), Cafes"
929,oC_D2U6EJUO3ktgEDQJxsg,Snow Bunny Coffee & Tea,1415 NW 11th Ave,Portland,OR,97209,45.5330683,-122.6826151,4.5,57,"Food, Desserts, Restaurants, Cafes, Sandwiches, Coffee & Tea"
7503,oCWPnU9PEz91WWZTQ6jvrw,Poompui Thai Food,SW 4th Ave And Hall St,Portland,OR,97201,45.5098154698,-122.6813721848,4.0,74,"Food, Food Trucks, Coffee & Tea, Thai, Restaurants, Food Stands, Street Vendors"
7086,o4Pk2Ixd-tu3OvmzyWubiA,Stan's Food & Deli,5020 NE 82nd Ave,Portland,OR,97220,45.5595027,-122.5782512,4.0,6,"Convenience Stores, Grocery, Coffee & Tea, Food, Restaurants, Delis"
8149,o48BkAjscsv4NmTu2pXu0A,Cup & Bar,118 NE Martin Luther King Jr Blvd,Portland,OR,97232,45.523978,-122.661383,4.5,220,"Food, Coffee & Tea, Chocolatiers & Shops, Specialty Food"
8486,o-6MVCCqV8_JFesZ2Vxz9w,Pearl Bakery,102 NW 9th Ave,Portland,OR,97209,45.5238757,-122.6799336,4.0,392,"Coffee & Tea, Sandwiches, Food, Restaurants, Bakeries"
10687,nzqIQ2mnLziHDmUTRDZ1fg,Starbucks,12613 SE Division,Portland,OR,97236,45.50433,-122.533536,2.5,27,"Food, Coffee & Tea"
9067,nxdnFWan3QJ0bdgiodoMwQ,Redwing Coffee & Baking,1700 SE 6th,Portland,OR,97253,45.5107252,-122.6596644,4.5,8,"Restaurants, Food, Coffee & Tea"
2886,nvCy0J7L-T0COPAn-Jgfpw,Billy Heartbeats,2039 Lloyd Ctr,Portland,OR,97232,45.532071,-122.651929,3.0,40,"Restaurants, Cafes, Desserts, Food, Diners, Burgers, American (Traditional), Basque"
